Code,idTree,Name,Genus,Species,Family,TLP,ptlp_Marechaux2016,Forest,Habitat,Type,Gmin,DateField,Plot,SubPlot,FieldNbr,midribVLA,SecondaryVLA,TertiaryVLA,MajVLA,Nitrogen,Carbon,X.S,Phosphorous,Fe..g.kg.,Mn..g.kg.,Mg..g.kg.,Al..g.kg.,Ca..g.kg.,Na..g.kg.,Potassium,Cr..mg.kg.,Cu..mg.kg.,Ni..mg.kg.,Pb..mg.kg.,Rb..mg.kg.,Sr..mg.kg.,Zn..mg.kg.,LSWC,SD,fvfm,Xutm,Yutm,Latitude,Longitude,DBH,TWI
644,NA,Jacaranda_copaia subsp. copaia,Jacaranda,copaia subsp. copaia,Bignoniaceae,-1.2654,-1.2742375,Kaw,BF,Generalist,2.720331,10/20/2021,Tonton,H,326,0.497539328,1.973982579,4.062416092,6.533937999,2.47,52.18,0.242,0.780129658,0.041963655,0.029817052,3.359616232,0.043583791,3.49785832,1.316955504,3.047070248,0.714203445,11.36503578,0.698229125,0,8.94658013,35.81377933,11.86220669,274.6926,408.1632653,0.809,"348,611.92","518,241.80",NA,NA,25,8.638255
645,NA,Iryanthera_hostmannii,Iryanthera,hostmannii,Myristicaceae,-1.71052,-1.7017025,Kaw,BF,BF,1.126378,10/20/2021,Tonton,H,327,0.276828423,1.502439901,2.777737782,4.557006105,1.45,49.76,0.139,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,140.8744,293.3673469,0.732,"349,350.07","517,371.41",NA,NA,17,9.064654
646,NA,Iryanthera_hostmannii,Iryanthera,hostmannii,Myristicaceae,-1.6814,-1.6737375,Kaw,BF,BF,0.9860459,10/20/2021,Tonton,H,330,0.304373463,1.843368072,2.781335389,4.929076923,1.62,52.99,0.161,0.738430638,0.03208056,0.065778888,2.240535389,0.029434449,2.873168523,0.056702586,9.913684011,0.842388556,7.59328669,0.671385776,0,46.2043978,36.92403798,18.07596202,145.2806,267.8571429,0.785,"349,362.42","517,387.97",NA,NA,13.3,9.064654
647,NA,Iryanthera_hostmannii,Iryanthera,hostmannii,Myristicaceae,-1.515,-1.5139375,Kaw,BF,BF,0.7516883,10/20/2021,Tonton,H,331,0.431660462,2.258487401,2.567244343,5.257392206,1.69,53.97,0.164,0.594002852,0.106673263,0.130071742,2.931190061,0.126480926,7.295207503,0.056602636,6.23052559,2.326429035,6.863651508,2.296588175,0,20.33483258,78.96051974,13.97801099,170.9159,310.3741497,0.813,"349,350.90","517,451.46",NA,NA,10.8,7.597216
648,NA,Iryanthera_hostmannii,Iryanthera,hostmannii,Myristicaceae,-1.57324,-1.5698675,Kaw,BF,BF,1.272228,10/20/2021,Tonton,H,332,0.216491546,1.295873344,2.615523905,4.127888796,1.63,53.16,0.14,0.911432704,0.052248228,0.049727187,3.223819926,0.045296222,3.23125822,0.087899089,12.11546765,1.031674738,13.74646364,0.760141257,0,66.25062406,24.47828258,18.63704443,161.3879,267.8571429,0.803,"349,365.22","517,456.96",NA,NA,11.6,7.597216
649,NA,Iryanthera_hostmannii,Iryanthera,hostmannii,Myristicaceae,-1.61068,-1.6058225,Kaw,BF,BF,0.8494894,10/20/2021,Tonton,H,333,0.258333998,1.574544835,2.372749136,4.205627968,1.73,53.38,0.158,0.871106513,0.043772258,0.097758415,2.663651133,0.049418294,3.715177874,0.050757073,10.00865383,0.7608335,8.114254715,0.644508231,0,54.73209815,60.04006009,17.92188282,152.9639,208.3333333,0.81,"349,377.39","517,445.22",NA,NA,12.1,7.597216
650,NA,Iryanthera_hostmannii,Iryanthera,hostmannii,Myristicaceae,-1.56492,-1.5618775,Kaw,BF,BF,1.355412,10/20/2021,Tonton,H,334,0.246399903,1.67570679,2.55962005,4.481726743,1.7,53.53,0.146,0.585971797,0.113127856,0.163639056,1.996147952,0.142779726,6.687229566,0.109550038,7.483608069,0.887063878,8.531646627,1.528017504,0,23.41933868,125.9018036,14.88476954,149.4319,NA,0.793,"349,377.28","517,443.34",NA,NA,11.5,7.597216
651,NA,Jacaranda_copaia subsp. copaia,Jacaranda,copaia subsp. copaia,Bignoniaceae,-1.35276,-1.3581325,Kaw,BF,Generalist,2.147432,10/20/2021,Val,H,335,0.379808392,1.568967415,3.683946268,5.632722075,2.27,51.84,0.139,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,309.0172,382.6530612,0.79,"348,115.57","518,289.88",NA,NA,21,11.688863
653,NA,Iryanthera_hostmannii,Iryanthera,hostmannii,Myristicaceae,-1.93932,-1.9214275,Kaw,BF,BF,5.588175,10/20/2021,Val,H,337,0.188462082,1.367963934,2.600720428,4.157146444,1.73,51.38,0.155,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,130.9032,246.5986395,0.759,"348,562.06","518,101.26",NA,NA,20,8.069429
654,NA,Iryanthera_hostmannii,Iryanthera,hostmannii,Myristicaceae,-1.74588,-1.73566,Kaw,BF,BF,2.081572,10/20/2021,Val,H,338,0.244156522,1.95087898,4.049071998,6.244107499,1.48,49.69,0.121,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,106.1528,221.0884354,0.757,"348,546.12","518,061.15",NA,NA,24,9.564647
655,NA,Iryanthera_hostmannii,Iryanthera,hostmannii,Myristicaceae,-1.63772,-1.63179,Kaw,BF,BF,3.289018,10/20/2021,Val,H,339,0.225271975,1.379134029,2.029965341,3.634371345,2.01,55.34,0.18,0.808682488,0.041313972,0.211588601,1.626402851,0.029889388,5.068717672,0.056717502,8.835968915,0.598622505,12.70666999,1.151952564,0,33.92714571,40.28942116,14.09181637,122.8042,327.3809524,0.779,"369,334.30","504,965.50",NA,NA,23,6.350865
656,NA,Iryanthera_hostmannii,Iryanthera,hostmannii,Myristicaceae,-1.71468,-1.7056975,Kaw,BF,BF,1.327491,10/20/2021,Val,H,340,0.240552412,1.263019827,2.67637714,4.179949379,1.84,53.34,0.144,0.676799853,0.1158516,0.428661778,1.173155656,0.144394167,8.608855107,0.066730938,6.213640853,0.57107975,8.127083333,1.080971469,0,14.97,57.45,14.93,137.4737,293.3673469,0.78,"348,525.23","518,102.55",NA,NA,18,8.069429
657,158148,Virola_surinamensis,Virola,surinamensis,Myristicaceae,-1.7958,-1.7836,Paracou,BF,BF,2.585404986,13/09/2021,16,15,320,0.290519442,2.041341086,7.899904031,10.23176456,1.48,52.23,0.169,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,146.3548,NA,0.69,"285,569.30","581,590.80",NA,NA,40.2866242,9.992872
659,191854,Virola_surinamensis,Virola,surinamensis,Myristicaceae,-1.67932,-1.67174,Paracou,BF,BF,4.085308324,13/09/2021,16,15,2727,0.336216101,2.33903518,4.202140566,6.877391847,1.63,53,0.148,0.864638257,0.058330773,0.064400776,3.643546789,0.026168745,4.354219558,0.043791459,12.17819536,2.547368828,9.568162926,0.53118351,0,73.81546135,33.63341646,11.62593516,175.3814,NA,0.822,"285,566.30","581,602.40",NA,NA,23.88535032,9.992872
660,157940,Gustavia_hexapetala,Gustavia,hexapetala,Lecythidaceae,-2.18476,-2.1571325,Paracou,TF,TF,NA,13/09/2021,16,15,106,0.208736786,1.025092304,2.255954701,3.48978379,2.27,47.55,0.244,0.608995355,0.127387906,0.045314121,8.719795758,0.116186074,10.29370825,0.858501687,8.334473616,2.951658921,4.404880893,1.149861538,0,42.9910045,233.9830085,13.77811094,257.9885,227.5641026,0.87,"285,536.90","581,599.30",NA,NA,12.89808917,9.992872
661,157726,Casearia_javitensis,Casearia,javitensis,Salicaceae,-2.23052,-2.2010775,Paracou,TF,TF,1.416097621,13/09/2021,16,14,413,0.186400351,0.79856132,2.329504463,3.314466133,1.57,51.3,0.114,0.530473669,0.066460449,0.047707509,1.726339807,0.052163757,5.121052476,0.054843828,3.550015813,1.124174314,5.737738986,0.259976527,0,15.66583541,68.9276808,11.35660848,132.9105,237.1794872,0.886,"285,520.80","581,517.30",NA,NA,15.92356688,6.596932
662,157691,Virola_surinamensis,Virola,surinamensis,Myristicaceae,-1.70636,-1.6977075,Paracou,BF,BF,3.135513572,13/09/2021,16,14,378,0.393814584,2.385642372,7.045271872,9.824728827,2.09,50.6,0.16,1.086799853,0.0498266,0.129061778,2.716655656,0.026039167,10.35885511,0.035050938,10.21864085,0.98472475,8.002083333,0.522611469,0,56.45,89.7,11.49,175.0613,NA,0.803,"285,486.50","581,527.40",NA,NA,37.42038217,8.757085
663,158037,Chrysophyllum_prieurii,Chrysophyllum,prieurii,Sapotaceae,-2.67148,-2.6245475,Paracou,BF,Generalist,2.123601906,13/09/2021,16,15,205,0.153226939,1.092043561,3.855818053,5.101088551,2.2,53.23,0.133,0.758299853,0.0381116,0.012186778,1.266155656,0.023279167,5.273855107,0.189880938,5.398640853,0.45546475,7.467083333,0.320886469,0,15.325,75.35,5.52,117.3972,285.2564103,0.808,"285,564.20","581,547.00",NA,NA,30.89171975,9.992872
664,158036,Laetia_procera,Laetia,procera,Salicaceae,-1.89148,-1.875485,Paracou,BF,BF,7.080290345,13/09/2021,16,15,204,0.24153491,1.695432613,5.026129492,6.963097015,2.78,54.14,0.187,1.118418271,0.05810971,0.033640418,1.769925582,0.025669837,2.783888996,1.023454392,5.959600453,1.684514264,8.445528862,0.2900315,0,20.63063063,46.5965966,17.02702703,159.9434,492.4242424,0.791,"285,561.30","581,546.10",NA,NA,61.78343949,9.992872
665,158450,Protium_stevensonii,Protium,stevensonii,Burseraceae,-1.95596,-1.9374075,Paracou,TF,Generalist,4.784210557,13/09/2021,16,16,101,0.404889425,2.442340123,4.751638614,7.598868162,1.22,46.88,0.138,0.55440867,0.10175511,0.075262302,2.105366389,0.024703574,1.987329767,0.124079096,10.77018122,12.70338151,4.836756847,3.47467081,0,46.36773547,20.05511022,11.90380762,116.2018,349.3589744,0.815,"285,150.80","581,385.60",NA,NA,47.61146497,6.876084
666,158485,Protium_stevensonii,Protium,stevensonii,Burseraceae,-2.19724,-2.1691175,Paracou,TF,Generalist,8.077749389,13/09/2021,16,16,136,0.3964067,1.827988345,3.478195332,5.702590376,1.08,41.31,0.102,0.497344542,0.109345291,0.169074928,1.562280217,0.12634686,3.011127362,0.56756607,4.502395644,1.911938627,3.021626587,1.676258987,0,12.11422846,39.88226453,5.157314629,80.8978,525.6410256,0.815,"285,172.60","581,379.10",NA,NA,38.37579618,6.876084
667,158574,Conceveiba_guianensis,Conceveiba,guianensis,Euphorbiaceae,-1.9726,-1.9533875,Paracou,TF,Generalist,2.878981537,13/09/2021,16,16,226,0.259528309,0.881952981,2.545031712,3.686513002,2.05,52.64,0.127,0.803897904,0.120666267,0.051186185,3.743783764,0.118384974,11.57806607,0.145158358,2.645568069,1.260044728,4.779693487,0.824943997,0,4.196401799,97.85107446,6.23938031,113.6686,250,0.83,"285,209.20","581,316.90",NA,NA,15.2866242,6.246121
669,158903,Chrysophyllum_prieurii,Chrysophyllum,prieurii,Sapotaceae,-2.607,-2.562625,Paracou,BF,Generalist,1.675342513,13/09/2021,16,16,556,0.181610464,1.134789727,3.372771167,4.689171358,1.82,48.61,0.11,0.795402152,0.061495852,0.018937309,1.761774769,0.027075629,6.110799707,0.482339768,4.256512597,2.510931784,5.369398634,0.327332802,0,24.39530235,81.55922039,4.366316842,139.3684,233.974359,0.86,"285,234.40","581,380.40",NA,NA,33.43949045,10.288774
670,159252,Protium_stevensonii,Protium,stevensonii,Burseraceae,-2.61116,-2.56662,Paracou,BF,Generalist,NA,13/09/2021,16,17,273,0.423190811,1.855567248,5.060239435,7.338997493,1.21,48.08,0.168,0.495149853,0.1112766,0.352211778,3.515155656,0.103594167,4.575605107,0.864930938,3.812640853,10.50984975,1.351583333,2.435551469,0,15.685,54.725,6.8325,102.2159,381.4102564,0.8,"285,285.70","581,382.20",NA,NA,66.87898089,10.288774
672,150153,Protium_stevensonii,Protium,stevensonii,Burseraceae,-2.51548,-2.474735,Paracou,TF,Generalist,8.344425908,13/09/2021,16,1,215,0.299534699,1.322103105,4.715445483,6.337083287,1.24,42.98,0.139,0.451720552,0.099552718,0.107094043,1.745292425,0.073510391,2.530528785,0.749058292,7.744280153,9.181520948,3.837489609,4.050176029,0,18.58852868,34.58852868,5.506234414,117.8646,323.7179487,0.837,"285,106.00","581,616.60",NA,NA,15.76433121,7.159404
673,153081,Casearia_javitensis,Casearia,javitensis,Salicaceae,-1.89772,-1.8814775,Paracou,TF,TF,2.341279168,13/09/2021,16,6,286,0.20636986,1.067078796,3.366329697,4.639778353,1.66,54.2,0.116,0.42688641,0.060946127,0.032825365,2.202054629,0.065161586,5.92089466,0.112324775,2.437422142,1.097046227,7.078544061,0.62777758,0,7.36131934,103.3983008,8.290854573,105.9099,179.4871795,0.911,"285,132.40","581,572.30",NA,NA,19.74522293,9.073293
675,153255,Virola_michelii,Virola,michelii,Myristicaceae,-1.8582,-1.843525,Paracou,BF,Generalist,2.509880761,13/09/2021,16,6,460,0.408452166,2.183859082,5.263350021,7.85566127,2.3,51.95,0.263,0.589389242,0.09362022,0.177489267,3.794950607,0.110154321,6.765620728,1.493424362,3.775666519,2.013535786,7.434517851,2.590682151,0,14.97997998,71.57157157,15.00500501,143.9333,NA,0.921,"285,195.80","581,541.10",NA,NA,20.38216561,9.073293
676,153190,Chrysophyllum_prieurii,Chrysophyllum,prieurii,Sapotaceae,-2.2742,-2.243025,Paracou,BF,Generalist,2.23687088,13/09/2021,16,6,395,0.321059993,1.739438242,8.325350821,10.38584905,2.28,51.93,0.125,0.774799853,0.0435416,0.020856778,1.637655656,0.022959167,8.898855107,0.212980938,7.853640853,1.18482975,7.992083333,0.018173969,0,33.555,94,8.4,145.2681,217.9487179,0.915,"285,181.30","581,533.70",NA,NA,28.66242038,9.073293
677,151265,Chrysophyllum_prieurii,Chrysophyllum,prieurii,Sapotaceae,-2.47596,-2.4367825,Paracou,BF,Generalist,1.940828844,13/09/2021,16,3,103,0.20108566,1.038968718,3.459907232,4.69996161,2.49,51.66,0.14,0.855017327,0.399327609,0.019926887,1.383580286,0.033643701,6.529061515,0.209566588,6.698592963,54.44530679,9.118405725,1.671878651,0,22.36645032,83.32501248,7.930604094,129.4521,304.4871795,0.813,"285,249.59","581,735.13",NA,NA,27.70700637,8.130306
678,205242,Virola_michelii,Virola,michelii,Myristicaceae,-2.08284,-2.059255,Paracou,BF,Generalist,4.208229783,13/09/2021,16,5,2730,0.393477898,2.551844607,5.860692087,8.806014592,2.27,52.83,0.38,0.840640493,0.042599199,0.155517295,2.526181838,0.028437604,6.180035142,0.263544482,8.827468321,0.984832082,7.982565899,0.716027496,0,61.26126126,49.04654655,20.47047047,161.7907,NA,0.987,"285,477.80","581,705.20",NA,NA,17.8343949,6.458625
679,162848,Conceveiba_guianensis,Conceveiba,guianensis,Euphorbiaceae,-2.24508,-2.21506,Paracou,TF,Generalist,1.714733062,13/09/2021,16,22,396,0.187727299,0.708414833,1.676191226,2.572333357,2.19,47.12,0.16,0.814892407,0.109796702,0.076023766,2.602354479,0.110738797,13.2772165,0.079041417,4.481400153,1.959252624,6.453856405,0.229341798,0,13.87806097,116.3418291,9.122938531,136.9405,217.9487179,0.836,"285,351.60","581,267.80",NA,NA,14.17197452,8.377757
680,161595,Protium_stevensonii,Protium,stevensonii,Burseraceae,-2.56332,-2.5206775,Paracou,BF,Generalist,10.74598374,13/09/2021,16,21,122,0.404469688,2.039125366,6.665597751,9.109192805,1.1,44.11,0.11,0.579850227,0.053841995,0.063153893,1.923347288,0.031151288,2.408833025,0.07918298,8.183182896,3.878498504,4.0120532,0.596520168,0,25.05985037,25.44887781,8.284289277,99.8413,605.7692308,0.818,"285,192.80","581,269.20",NA,NA,26.75159236,6.246121
681,161834,Virola_surinamensis,Virola,surinamensis,Myristicaceae,-1.8374,-1.82355,Paracou,BF,BF,3.096463685,13/09/2021,16,21,364,0.346531076,2.367705924,10.26718683,12.98142383,1.78,52.75,0.162,0.944327689,0.076763218,0.102710423,3.102604354,0.006970681,8.089810202,0.028446714,8.489396155,4.630835999,4.504830918,0.260331303,0,56.27186407,107.3963018,12.10894553,174.5075,NA,0.767,"285,245.60","581,265.70",NA,NA,55.73248408,12.178541
682,162095,Virola_surinamensis,Virola,surinamensis,Myristicaceae,-1.80204,-1.7895925,Paracou,BF,BF,3.055331284,13/09/2021,16,21,625,0.384495044,2.495192812,7.509291016,10.38897887,2.11,52.78,0.224,0.959699101,0.076292331,0.059560679,3.368577099,0.061497911,8.520155496,0.044863095,11.5274595,2.562894486,6.403091061,3.151740821,0,59.49874687,91.17794486,13.5839599,195.1285,NA,0.869,"285,266.50","581,255.20",NA,NA,19.9044586,12.178541
683,159754,Virola_michelii,Virola,michelii,Myristicaceae,-1.97676,-1.9573825,Paracou,BF,Generalist,2.650220571,13/09/2021,16,18,77,0.295159092,1.739524877,6.906496787,8.941180758,2.84,51.99,0.428,0.69233836,0.156210916,0.319390864,3.519434808,0.146989651,8.741968059,1.505188721,4.82487817,1.959120931,10.14480053,2.818909834,0,18.6229344,109.2638958,19.60440661,179.7652,185.8974359,0.902,"285,357.60","581,422.60",NA,NA,20.70063694,6.334789
684,164281,Virola_michelii,Virola,michelii,Myristicaceae,-1.7646,-1.7536375,Paracou,BF,Generalist,8.826543614,13/09/2021,16,25,50,0.311459283,1.99524113,4.067599,6.374299413,2,52.95,0.314,0.485849853,0.1806016,0.310961778,2.317155656,0.168644167,10.03885511,0.753930938,3.849390853,2.75000725,7.677083333,2.386726469,0,10.5,78.85,19.75,150.2025,NA,0.875,"285,587.00","581,367.20",NA,NA,23.56687898,8.806365
685,160658,Protium_stevensonii,Protium,stevensonii,Burseraceae,-2.53836,-2.4967075,Paracou,TF,Generalist,5.601829856,13/09/2021,16,19,438,0.538413356,2.146569967,7.258880526,9.94386385,1.21,48.2,0.125,0.584151739,0.125968042,0.048168668,1.516903283,0.042474351,1.874073487,0.086288065,9.402280096,13.61103438,3.666120934,0.660001924,0,26.11656843,18.76227898,9.318925999,112.8387,407.0512821,0.881,"285,529.30","581,445.80",NA,NA,30.73248408,6.596932
686,155518,Virola_michelii,Virola,michelii,Myristicaceae,-1.75004,-1.739655,Paracou,BF,Generalist,4.696217395,13/09/2021,16,10,444,0.223519846,1.534107383,5.836694891,7.594322119,2.16,53.74,0.377,0.95734251,0.067109491,0.034557221,2.564591065,0.02709707,2.608996111,0.481349588,7.501139713,4.605359391,4.997086247,2.220940528,0,67.13286713,37.16533467,14.52047952,124.0222,336.5384615,0.85,"285,570.30","581,696.80",NA,NA,24.52229299,7.054629
687,101046,Casearia_javitensis,Casearia,javitensis,Salicaceae,-2.12652,-2.1012025,Paracou,TF,TF,1.916768439,13/09/2021,6,1,435,0.186941526,0.809203038,3.229484287,4.225628851,1.11,51.18,0.114,0.481090398,0.049651426,0.020477016,1.38234683,0.02336585,4.143676946,0.077769822,3.778530118,1.91485968,8.248707687,0.333068003,0,21.44572286,69.43471736,10.72036018,109.3288,291.6666667,0.821,"286,468.97","583,130.81",NA,NA,14.64968153,6.401391
688,158450,Protium_stevensonii,Protium,stevensonii,Burseraceae,-2.36364,-2.3289175,Paracou,TF,Generalist,2.274851199,13/09/2021,16,16,101,0.367617492,1.767187644,5.973119181,8.107924315,1.19,48.27,0.113,0.55190366,0.04661984,0.083679136,1.68552671,0.033891951,2.163682472,0.060752442,9.597836526,1.808053357,3.271626587,0.85719085,0,35.15531062,21.88877756,8.173847695,104.0495,432.6923077,0.891,"285,150.80","581,385.60",NA,NA,47.61146497,6.876084
689,161595,Protium_stevensonii,Protium,stevensonii,Burseraceae,-2.0246,-2.003325,Paracou,TF,Generalist,2.968198533,13/09/2021,16,21,122,0.315565135,1.421031508,3.328995697,5.065592339,1.26,48.66,0.111,0.573873727,0.083910511,0.121983762,2.242398054,0.033067234,3.135991098,0.063694632,8.507148001,3.206623874,5.167250584,0.942979448,0,26.52652653,33.90890891,8.120620621,107.2731,455.1282051,0.895,"285,192.80","581,269.20",NA,NA,26.75159236,6.246121
690,153135,Casearia_javitensis,Casearia,javitensis,Salicaceae,-1.72716,-1.7176825,Paracou,TF,TF,1.960843748,13/09/2021,16,6,340,0.216983091,1.063394501,2.085638227,3.366015818,1.4,50.71,0.095,0.441070388,0.06485903,0.023193374,1.54292712,0.059774054,5.536623419,0.149055465,3.246764235,2.242766133,7.986076372,1.212312625,0,16.25312656,79.48974487,13.34167084,115.3864,294.8717949,0.928,"285,154.10","581,576.80",NA,NA,16.56050955,9.073293
691,155131,Chrysophyllum_prieurii,Chrysophyllum,prieurii,Sapotaceae,-2.16604,-2.139155,Paracou,BF,Generalist,0.895022861,13/09/2021,16,10,53,0.146660591,1.130872021,6.185979951,7.463512562,1.89,51.1,0.113,0.530269583,0.265610989,0.017888889,2.98916649,0.310233933,8.835020087,0.587843094,3.17821264,1.728196553,3.733349983,0.830351118,0,14.09090909,118.1818182,6.381118881,165.4575,230.7692308,0.932,"285,483.72","581,675.13",NA,NA,34.87261146,6.529551
12,148074,Jacaranda_copaia subsp. copaia,Jacaranda,copaia subsp. copaia,Bignoniaceae,NA,NA,Paracou,TF,Generalist,3.59116334,26/10/2020,15,3,590,0.354820614,1.452423512,3.834046428,5.641290553,2.07,53.18,0.228,0.658318392,0.065940108,0.035481297,4.888055528,0.044337338,4.23659805,0.972060848,3.419418838,2.532750773,11.67640898,2.665382362,0,8.184538653,60.58544548,14.82244389,169.5652,266.025641,0.794,"286,384.66","583,588.06",NA,NA,28.50318471,5.82837
174,205811,Jacaranda_copaia subsp. copaia,Jacaranda,copaia subsp. copaia,Bignoniaceae,NA,NA,Paracou,BF,Generalist,4.102200236,12/11/2020,11,2,2966,0.354365301,1.82360001,0.963540143,3.141505454,1.78,54.33,0.272,0.464594364,0.086951014,0.038805169,4.882189595,0.183070535,10.60768984,0.893811191,2.341761238,1.167687862,11.87604517,1.895707854,0,4.845422711,148.0648961,16.90845423,124.633,262.8205128,0.821,"286,286.81","581,423.88",NA,NA,12.89808917,7.322223
180,226634,Jacaranda_copaia subsp. copaia,Jacaranda,copaia subsp. copaia,Bignoniaceae,NA,NA,Paracou,BF,Generalist,4.439291834,12/11/2020,11,2,2972,0.305034653,1.28805999,1.947742171,3.540836814,2.32,58.79,0.303,0.636268932,0.138838119,0.026282625,2.568464268,0.207875062,5.004883558,0.819454558,2.784198258,2.444496769,9.305454416,3.256791604,0,5.592203898,59.86093317,6.826586707,141.0851,288.4615385,0.783,"286,291.31","581,430.25",NA,NA,14.96815287,7.776605
235,137064,Virola_michelii,Virola,michelii,Myristicaceae,NA,NA,Paracou,BF,Generalist,12.60244755,19/11/2020,13,1,160,0.270748463,1.263745382,3.089654018,4.624147861,1.78,58.19,0.254,0.808095952,0.167091454,0.228110611,4.778700025,0.140964518,6.371096737,0.301510495,4.330734775,2.197836049,6.515009162,2.863786007,0,19.57521239,70.49087956,18.84057971,120.9194,NA,0.751,"285,374.03","583,207.56",NA,NA,31.21019108,8.391022
55,101083,Jacaranda_copaia subsp. copaia,Jacaranda,copaia subsp. copaia,Bignoniaceae,NA,NA,Paracou,TF,Generalist,9.496962121,30/10/2020,6,1,480,0.383943828,1.584209441,4.924832881,6.89298615,1.79,52.55,0.359,0.473247306,0.181358354,0.038135338,3.595765079,0.256820232,4.054074732,1.627810526,2.772398381,3.387824712,14.24370927,2.04760483,0,6.4160401,39.86406926,13.02706767,194.7613,294.8717949,0.822,"286,491.47","583,076.25",NA,NA,18.78980892,10.622149
71,103306,Jacaranda_copaia subsp. copaia,Jacaranda,copaia subsp. copaia,Bignoniaceae,NA,NA,Paracou,TF,Generalist,2.754423783,30/10/2020,6,3,521,0.424135451,1.480993373,4.065846443,5.970975267,1.98,53.22,0.162,0.697633517,0.049957475,0.019785445,2.60315323,0.025702554,3.072244367,1.024400887,4.48782209,2.295419647,16.49735317,1.189644467,0,18.02704056,45.23371421,13.73560341,180.4387,250,0.799,"286,499.25","583,021.63",NA,NA,34.39490446,9.552659
104,143133,Casearia_javitensis,Casearia,javitensis,Salicaceae,NA,NA,Paracou,TF,TF,5.347317618,04/11/2020,14,2,929,NA,NA,NA,NA,2.12,49.04,0.106,0.747717772,0.0548953,0.019073084,0.825684289,0.005794514,1.039786534,0.950488066,8.337745992,5.331802013,3.324296402,2.171610973,0,18.80299252,11.55198368,8.418952618,NA,NA,0.82,"285,974.13","583,331.25",NA,NA,18.63057325,6.136616
135,143058,Jacaranda_copaia subsp. copaia,Jacaranda,copaia subsp. copaia,Bignoniaceae,NA,NA,Paracou,BF,Generalist,9.317291149,05/11/2020,14,2,854,0.376160412,1.5869389,2.749440261,4.712539573,1.75,54.28,0.353,0.453806357,0.306572679,0.027140057,1.704192212,0.370997504,3.413016475,1.438706226,4.081468155,2.024474806,10.43695172,7.336814778,0,8.107838243,42.82911996,8.66200699,99.1276,269.2307692,0.81,"285,960.84","583,408.69",NA,NA,20.06369427,6.136616
